0.022728,0.625
0.009616,0.83333
0.053322,0.75
6.0079e-07,0.79167
0.051574,0.54167
0.032343,0.83333
0.034091,0.75
5.9415e-07,0.79167
0.011364,0.75
0.011364,0.83333
0.066434,0.75
6.1611e-07,0.83333
0.02098,0.625
0.02098,0.83333
0.032343,0.91667
5.9775e-07,0.79167
0.02098,0.75
0.022728,0.83333
0.032343,0.66667
5.9755e-07,0.70833
0.065451,0.75
0.032343,0.70833
0.043707,0.75
5.9462e-07,0.79167
0.022728,0.75
0.022728,0.83333
0.02098,0.625
5.9807e-07,0.79167
6.5279e-07,0.70833
6.5252e-07,0.83333
0.011364,0.75
5.9657e-07,0.79167
0.036605,0.625
0.022728,0.83333
0.043707,0.75
0.015626,0.79167
0.034856,0.75
0.011364,0.83333
0.043707,0.625
0.009616,0.91667
0.011364,0.625
0.034092,0.75
0.034091,0.54167
0.011364,0.83333
0.009616,0.70833
6.9157e-07,0.83333
0.034091,0.66667
6.4017e-07,0.625
0.022728,0.83333
0.022728,0.75
0.011364,0.83333
5.9773e-07,0.79167
0.025241,0.75
0.011364,0.75
0.06108,0.79167
0.02098,0.91667
0.011364,0.70833
0.034092,0.83333
0.011364,0.625
0.043707,0.625
0.032343,0.83333
0.02098,0.83333
0.032343,0.70833
0.011364,0.625
0.020486,1
0.042225,0.875
0.009616,1
6.0094e-07,1
0.01087,1
0.031355,0.875
0.045485,1
0.01087,1
0.07684,0.875
0.025001,0.875
0.02174,1
0.01087,1
0.030101,0.875
6.3593e-07,1
0.020486,1
0.01087,1
0.015626,1
0.01087,1
0.056355,1
6.45e-07,1
0.026495,1
0.030101,1
0.01087,1
6.0652e-07,1
0.034616,1
0.057609,0.875
0.031355,1
0.009616,1
0.06597,1
0.01087,1
0.01087,1
5.9935e-07,1
0.044231,1
6.1158e-07,1
0.02174,1
0.01087,1
0.01087,1
0.01087,1
0.01087,1
0.01087,1
0.01087,1
0.01087,1
0.01087,1
0.02174,1
0.025001,1
0.07684,1
5.9291e-07,1
0.02174,1
0.03587,1
0.045486,0.875
0.01087,1
0.01087,1
0.06271,1
0.02174,1
0.025241,1
0.01087,1
0.020486,0.875
0.01087,1
0.02174,1
0.009616,1
0.019231,1
0.056355,0.875
0.01087,1
6.0126e-07,1
6.097e-07,1
0.01087,1
0.067465,0.875
6.0485e-07,1
0.031251,1
0.067225,1
0.075586,1
0.01087,1
0.056355,1
0.075826,0.875
6.0347e-07,1
0.01087,1
0.01087,1
0.053847,0.875
6.0467e-07,1
0.009616,0.875
0.059616,1
0.042225,1
0.01087,1
0.01087,0.875
0.025001,1
6.193e-07,1
0.009616,1
5.9923e-07,1
0.020486,1
0.057609,1
0.02174,1
0.01087,1
0.01087,1
0.02174,1
6.0288e-07,1
0.01087,1
0.045485,0.875
0.020486,1
0.031355,1
0.009616,1
0.019231,1
0.020486,1
0.020486,1
0.042225,1
0.01087,1
0.06597,1
0.02174,1
6.1295e-07,1
0.020486,1
0.031355,1
0.01087,1
0.031355,1
6.1047e-07,1
0.055101,1
0.01087,1
6.0029e-07,1
0.031355,0.875
0.031355,1
0.020486,1
6.1619e-07,1
0.042225,0.875
0.09097,1
0.01087,1
0.009616,1
0.034616,1
0.055101,1
0.01087,1
6.1489e-07,1
0.009616,1
6.1003e-07,1
0.02174,1
5.9866e-07,1
6.16e-07,1
6.0296e-07,1
0.045485,1
0.01087,1
0.045485,1
0.020486,1
6.0123e-07,1
0.020486,1
0.01087,1
0.01087,1
0.031355,1
0.009616,1
6.1611e-07,1
0.031355,0.875
0.056355,1
0.009616,0.875
0.034616,1
0.019231,0.875
0.04698,1
0.009616,0.875
0.031251,1
6.0943e-07,1
0.009616,1
6.0004e-07,1
0.025001,1
0.042225,1
0.02174,1
0.032609,1
0.04674,1
0.020486,1
0.030101,1
5.9979e-07,1
0.031355,1
0.01087,1
0.04097,0.875
0.01087,1
6.1762e-07,1
0.037365,1
5.9418e-07,1
0.01087,1
0.025001,1
6.0678e-07,1
0.056355,1
6.0765e-07,1
0.025241,0.875
0.02174,1
0.01087,1
6.0985e-07,1
0.009616,1
0.07198,0.875
0.02174,1
6.0371e-07,1
0.009616,0.875
0.030101,1
0.031355,0.875
6.0183e-07,1
6.2567e-07,1
0.025001,1
0.009616,1
0.01087,0.875
0.056355,1
0.034616,1
6.0804e-07,1
0.01087,1
0.056355,1
0.020486,1
0.01087,1
5.9943e-07,1
0.01087,1
0.05184,1
0.032609,1
6.0904e-07,1
0.020486,1
0.02174,1
0.01087,1
6.0026e-07,1
0.01087,1
0.042225,1
0.01087,1
5.9949e-07,1
6.1392e-07,1
0.020486,0.875
0.01087,1
5.9809e-07,1
0.045485,1
0.01087,1
0.086455,0.875
6.1207e-07,1
0.12049,1
0.032609,1
0.031355,1
6.0126e-07,1
0.020486,1
0.031355,1
0.02174,1
0.036111,1
0.009616,0.875
6.1723e-07,1
0.01087,1
6.0102e-07,1
0.056355,1
0.02174,1
0.086696,1
5.9919e-07,1
0.10843,0.875
0.11271,1
0.02174,1
6.0264e-07,1
0.096071,0.875
0.031355,0.875
0.02174,1
0.01087,1
0.053847,1
0.009616,1
5.9916e-07,1
6.0264e-07,1
0.025001,1
0.1141,0.875
0.02174,1
0.01087,1
0.053094,0.875
0.020486,1
0.01087,1
5.992e-07,1
0.009616,0.875
0.031355,1
0.08795,1
0.01087,1
0.067465,1
0.03611,1
0.020486,1
6.0311e-07,1
0.050586,1
0.009616,1
0.01087,1
6.1079e-07,1
0.025001,1
0.10333,0.875
0.009616,1
0.009616,1
0.075586,1
0.055101,1
0.02174,1
6.0642e-07,1
0.045485,1
0.03611,1
6.032e-07,1
0.02174,1
0.032343,0.875
5.946e-07,1
0.011364,1
0.015626,1
0.02098,1
6.2078e-07,1
0.022728,1
5.9493e-07,1
0.009616,1
6.2292e-07,1
6.1117e-07,1
0.019231,1
0.015626,1
6.2019e-07,1
0.009616,1
5.9467e-07,1
0.009616,1
6.2051e-07,1
6.4545e-07,1
6.0461e-07,1
5.9802e-07,1
6.2653e-07,1
0.025241,1
6.3185e-07,1
6.116e-07,1
6.123e-07,1
0.011364,1
5.9391e-07,0.79167
0.022728,1
6.115e-07,1
0.030595,0.91667
6.0369e-07,1
0.009616,1
0.015626,1
0.019231,1
0.011364,1
0.009616,1
0.025241,1
5.8731e-07,1
6.2247e-07,0.91667
0.009616,1
0.009616,1
0.055835,1
0.034856,1
5.9902e-07,1
0.009616,1
0.053322,1
5.9594e-07,1
0.009616,1
0.009616,1
0.019231,1
5.9746e-07,1
0.009616,1
0.030595,0.875
0.034856,1
5.9852e-07,1
6.3031e-07,0.91667
0.009616,1
0.015626,0.91667
0.055835,1
0.009616,1
6.2703e-07,1
0.025241,1
0.009616,1
0.009616,0.79167
6.1279e-07,1
6.2357e-07,1
5.9371e-07,0.875
6.1294e-07,1
6.3244e-07,1
0.011364,1
6.3052e-07,1
0.011364,0.875
0.055835,0.91667
0.067199,0.91667
5.9659e-07,1
0.028847,1
0.009616,1
0.009616,1
5.9713e-07,1
6.207e-07,1
6.1261e-07,1
0.019231,1
0.009616,1
0.009616,1
0.019231,1
6.2238e-07,1
5.9499e-07,1
0.019231,1
6.2703e-07,1
6.1163e-07,1
0.02098,0.875
0.022728,1
6.1467e-07,1
0.015626,1
6.0664e-07,1
6.0052e-07,1
6.3114e-07,1
0.009616,0.91667
5.9253e-07,0.875
5.89e-07,1
6.1818e-07,1
0.011364,1
6.3458e-07,1
0.011364,0.875
6.1543e-07,1
0.015626,1
6.3095e-07,1
0.009616,1
0.009616,1
0.009616,1
5.9611e-07,0.875
6.023e-07,1
5.9455e-07,1
0.009616,1
0.011364,1
0.053978,1
6.2796e-07,1
0.02098,1
5.9865e-07,1
5.9459e-07,1
6.2703e-07,1
0.015626,1
5.9961e-07,1
0.02098,0.875
5.9803e-07,1
0.011364,1
5.9769e-07,1
6.03e-07,1
0.009616,1
0.02098,1
6.0876e-07,1
6.1671e-07,1
0.055835,0.91667
0.057584,1
0.011364,1
6.0913e-07,1
0.019231,1
0.019231,1
6.009e-07,1
6.2192e-07,1
0.009616,1
0.04622,1
5.9561e-07,1
0.009616,1
0.009616,0.875
0.04021,1
0.02098,1
0.044472,1
6.2945e-07,1
0.025241,1
6.0058e-07,1
5.9409e-07,1
0.009616,1
0.057584,1
5.9557e-07,0.79167
0.009616,1
6.1311e-07,1
6.1682e-07,1
0.009616,1
0.009616,1
6.1183e-07,1
0.011364,1
5.988e-07,1
6.0533e-07,1
6.435e-07,1
0.02098,1
0.011364,1
0.011364,1
0.034856,1
0.036605,0.91667
0.009616,1
0.009616,1
6.2857e-07,1
6.0128e-07,1
0.009616,1
5.9373e-07,1
0.059332,1
0.009616,1
0.009616,1
5.8829e-07,1
0.015626,1
0.02098,1
5.9619e-07,1
0.011364,0.875
0.02098,1
0.009616,1
0.009616,1
6.1404e-07,1
6.1183e-07,1
0.009616,1
0.015626,1
5.9181e-07,1
6.298e-07,1
6.2129e-07,1
5.9463e-07,1
6.1449e-07,1
6.2064e-07,1
0.015626,1
5.9492e-07,1
6.2424e-07,1
6.2782e-07,1
0.02098,1
5.9496e-07,1
5.9215e-07,1
0.02098,1
0.036605,1
5.9328e-07,0.875
6.006e-07,1
0.019231,1
0.044472,1
5.9364e-07,1
0.025241,1
0.019231,1
0.019231,1
5.9357e-07,0.875
5.99e-07,1
6.0947e-07,1
0.009616,1
5.9315e-07,1
0.009616,1
6.1261e-07,1
0.02098,1
0.009616,1
0.02098,1
6.1531e-07,1
0.025241,1
0.019231,1
5.99e-07,1
0.034856,1
0.011364,1
6.3036e-07,1
6.213e-07,1
0.009616,1
5.9882e-07,1
5.9958e-07,1
5.9921e-07,1
0.025241,1
0.019231,1
5.9328e-07,0.875
0.009616,1
0.015626,0.875
0.036605,1
0.009616,0.91667
0.009616,1
0.009616,1
0.009616,1
5.9685e-07,1
0.009616,1
0.011364,1
0.02098,1
5.9492e-07,1
6.199e-07,1
6.0647e-07,1
0.015626,1
0.011364,1
6.1996e-07,1
0.048077,1
0.009616,1
0.057584,1
0.011364,1
0.019231,1
0.011364,1
6.0031e-07,0.875
5.9902e-07,1
6.24e-07,1
0.009616,1
5.9328e-07,0.875
0.009616,1
6.1983e-07,1
0.034856,1
0.022728,1
0.034856,0.91667
0.015626,1
0.009616,1
5.9224e-07,1
0.041959,1
0.011364,1
0.022728,1
0.009616,1
0.045014,1
0.040258,0.875
0.01087,1
5.9256e-07,1
0.045014,0.875
0.040258,0.875
0.015626,0.875
0.0092598,1
0.029389,0.875
6.0949e-07,0.875
0.015626,1
5.9208e-07,1
0.065142,1
0.030999,0.875
0.020129,1
5.9567e-07,1
0.020129,1
0.030999,0.875
0.020129,0.875
0.030999,1
0.015626,1
0.035754,0.875
0.034144,0.875
0.040258,0.875
0.068363,0.875
0.0092599,0.875
0.040258,0.875
0.018519,1
6.1801e-07,1
0.030999,0.875
0.0092598,0.875
0.0092599,1
0.11466,0.875
0.02174,1
0.024885,0.875
0.018519,1
0.020129,0.875
0.024885,0.875
0.02174,1
5.9416e-07,1
0.020129,0.875
0.051128,0.875
0.020129,1
0.020129,0.875
0.0092598,1
0.051128,0.875
0.046624,0.875
5.9151e-07,1
0.040258,0.875
0.041869,0.875
6.0353e-07,0.875
0.0092598,1
0.065142,0.875
0.055883,0.875
6.1923e-07,0.875
0.0092598,1
0.076012,0.875
0.040258,0.875
0.01087,1
5.8973e-07,1
0.02174,0.875
0.041869,0.875
0.020129,1
0.020129,0.875
0.026495,1
6.0708e-07,1
0.055883,1
5.9087e-07,1
0.040258,1
0.045014,0.875
0.0092598,0.75
0.020129,0.875
0.035754,1
0.057493,1
0.020129,1
5.8888e-07,1
0.029389,0.875
0.046624,1
0.037365,1
5.9096e-07,1
0.065142,0.875
0.020129,0.875
6.1611e-07,1
6.1703e-07,0.875
0.01087,0.875
0.024885,1
0.030999,0.875
6.0086e-07,1
0.0092599,0.875
0.020129,0.875
0.0092598,0.875
0.01087,1
0.026495,0.875
0.057493,0.875
0.029389,1
0.0092599,1
0.01087,1
0.040258,0.875
0.0092598,1
0.041869,1
0.01087,1
0.020129,0.875
6.1593e-07,0.875
5.9474e-07,1
0.030999,0.875
0.0092599,0.875
0.030999,0.875
0.0092599,1
0.076012,0.875
0.015626,1
0.035754,0.875
5.9169e-07,1
0.060387,0.75
0.051128,0.875
0.02174,1
5.8732e-07,1
0.045014,1
0.041869,0.875
6.0158e-07,1
0.015626,1
6.0782e-07,1
0.057493,0.875
0.020129,1
0.01087,1
0.065142,0.875
0.020129,0.875
0.061997,0.875
0.0092599,0.875
0.024885,1
0.071624,1
5.9729e-07,1
0.020129,0.875
0.054273,1
0.046624,0.875
0.0092598,1
0.041869,0.875
0.065142,0.875
0.030999,0.875
0.037365,1
0.01087,0.875
0.015626,0.875
0.049518,0.875
0.031251,0.75
0.020129,0.875
0.030999,0.875
0.040258,0.875
0.018519,0.875
5.9214e-07,1
0.029389,0.875
